Website Name,Website URL,Product Link,Product Images,Selling Type,Product Title,Product Price Currency,Product Price,Current Bid Price,Current Bid Currency,Current Bid Count,Description,Condition,Condition Id,Condition Descriptors,Condition Values,Condition Additional Info,Product Availibility status,Product Availibility Quantity,Product Sold Quantity,Product Remaining Quantity,Shipping Cost,Shipping Currency,Shipping Service Code,Shipping Carrier Code,Shipping Type,Additional Shipping Cost Per Unit,Additional Shipping Cost Currency,Shipping Cost Type,Estimated Arrival,Brand,Category,Updated,Auction Id,Bid Count,Certified Seller,Favorited Count,Highest Bidder,Listing Id,Integer Id,Is Owner,Listing Type,Lot String,Slug,Starting Price,Starting Price Currency,Is Closed,User Bid Status,User Max Bid,Status,ReturnTerms returns Accepted,ReturnTerms refund Method,ReturnTerms return Shipping Cost Payer,ReturnTerms return Period Value,ReturnTerms return Period Unit,Payment Methods,Quantity Used For Estimate,Min Estimated Delivery Date,Max Estimated Delivery Date,Buying Options,Minimum Price to Bid,Minimum Price Currency,Unique Bidder Count
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m29912094349/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m29912094349_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977346', 'https://u-mercari-images.mercdn.net/photos/m29912094349_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977346', 'https://u-mercari-images.mercdn.net/photos/m29912094349_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977346', 'https://u-mercari-images.mercdn.net/photos/m29912094349_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977346']",Fixed,2024 Topps Baseball Card # 450 Gunnar Henderson - Baltimore Orioles (NM),$,$3.00,,,,We will consider the best offer on all cards,Like new,,,,,,,,,-,$,,,,,,,-,Topps,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m62858537892/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m62858537892_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977324', 'https://u-mercari-images.mercdn.net/photos/m62858537892_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977324', 'https://u-mercari-images.mercdn.net/photos/m62858537892_3.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977324', 'https://u-mercari-images.mercdn.net/photos/m62858537892_4.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977324']",Fixed,2025 Topps Series 1 Yilber Diaz RC #104 Diamante Foil Parallel Diamondbacks RC,$,$2.00,,,,Trading card will be mailed in envelope with top loader and penny sleeve,Like new,,,,,,,,,-,$,,,,,,,-,Topps,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m84079074546/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m84079074546_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977303', 'https://u-mercari-images.mercdn.net/photos/m84079074546_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977303', 'https://u-mercari-images.mercdn.net/photos/m84079074546_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977303', 'https://u-mercari-images.mercdn.net/photos/m84079074546_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977303']",Fixed,Mike Marshall,$,$10.00,,,,Baseball talk card Comes with plastic sleeve,Good,,,,,,,,,-,$,,,,,,,-,Topps,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m63508924366/?ref=search_results,['https://u-mercari-images.mercdn.net/photos/m63508924366_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977292'],Fixed,2025 Topps Series 1 Corey Seager 1990,$,$1.00,,,,You will receive the card in the photo,Like new,,,,,,,,,-,$,,,,,,,-,Topps,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m74343126567/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m74343126567_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977269', 'https://u-mercari-images.mercdn.net/photos/m74343126567_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977269', 'https://u-mercari-images.mercdn.net/photos/m74343126567_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977269', 'https://u-mercari-images.mercdn.net/photos/m74343126567_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977269']",Fixed,2025 Topps Series 1 - #290 Pete Crow-Armstrong,$,$1.49,,,,2025 Topps Series 1 - #290 Pete Crow-Armstrong,Like new,,,,,,,,,-,$,,,,,,,-,Topps,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m20447277925/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m20447277925_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_3.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_4.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_5.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_6.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_7.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_8.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_9.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_10.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228', 'https://u-mercari-images.mercdn.net/photos/m20447277925_11.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977228']",Fixed,1989 Fleer Bill Ripken FF Error #616 Baltimore Orioles,$,$84.99,,,,See pictures for condition If you would like more pictures message me Great Item for the collection! Anything posted is still for sale feel free to message me with any questions Can combine shipping for you as well You always get exact Item from pictures!,Good,,,,,,,,,-,$,,,,,,,-,Fleer,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m94995341413/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m94995341413_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977221', 'https://u-mercari-images.mercdn.net/photos/m94995341413_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977221', 'https://u-mercari-images.mercdn.net/photos/m94995341413_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977221', 'https://u-mercari-images.mercdn.net/photos/m94995341413_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977221']",Fixed,Yadier Molina 2025 Topps Series 1 35th Anniversary 1990 Retro #T90-5,$,$1.75,,,,2025 Topps Series 1 35th Anniversary 1990 Retro card of Yadier Molina St Louis Cardinals,Like new,,,,,,,,,-,$,,,,,,,-,Topps,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m10181396684/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m10181396684_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977190', 'https://u-mercari-images.mercdn.net/photos/m10181396684_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977190', 'https://u-mercari-images.mercdn.net/photos/m10181396684_3.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977190']",Fixed,【Limited】GIANTS PLAYERS CARDS 2-pack set,$,$22.82,,,,"Tokyo Giants player cards for the 2024 season, featuring 47 players. 4 players x 2 - Product Name: GIANTS PLAYERS CARDS - Product Type: Cards - Stadium Name: GIANTS TOWN STADIUM - Season: 2024 Season - Number of Japanese Players: 47 - Official Website: www.giants.jp Opened for photo taking.",New,,,,,,,,,-,$,,,,,,,-,-,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m33593559465/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m33593559465_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977182', 'https://u-mercari-images.mercdn.net/photos/m33593559465_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977182', 'https://u-mercari-images.mercdn.net/photos/m33593559465_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977182', 'https://u-mercari-images.mercdn.net/photos/m33593559465_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977182']",Fixed,Lou Gehrig,$,$10.00,,,,Baseball talk card Comes with plastic sleeve,Good,,,,,,,,,-,$,,,,,,,-,Topps,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m21952600865/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m21952600865_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977140', 'https://u-mercari-images.mercdn.net/photos/m21952600865_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977140', 'https://u-mercari-images.mercdn.net/photos/m21952600865_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977140', 'https://u-mercari-images.mercdn.net/photos/m21952600865_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977140']",Fixed,2020 Diamond Kings RONALD BOLANOS Autograph Dual Player-Worn Relic #DKMS-RB SIGS,$,$4.99,,,,Listing is for the above pictured card. Please check photos for overall condition or ask any questions before purchasing. You can find us on Facebook for more goodies including weekly live auctions. We are happy to combine shipping on multiple item purchases. Thank you for visiting our page. 04-03 WE ARE NOW OFFERING FREE SHIPPING ON ORDERS OF 10 CARDS OR MORE PRICED AT $1.49 or More!! MESSAGE US TO SET UP SPECIAL LISTING FOR YOU TO TAKE ADVANTAGE OF THIS OFFER!!,Like new,,,,,,,,,-,$,,,,,,,-,Panini,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m84413355620/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m84413355620_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977123', 'https://u-mercari-images.mercdn.net/photos/m84413355620_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977123', 'https://u-mercari-images.mercdn.net/photos/m84413355620_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977123', 'https://u-mercari-images.mercdn.net/photos/m84413355620_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977123']",Fixed,2021 Absolute Rookie Thread Duals Andy Young Pavin Smith #RTD-AY RC SIGS Rookie,$,$3.49,,,,Listing is for the above pictured card. Please check photos for overall condition or ask any questions before purchasing. You can find us on Facebook for more goodies including weekly live auctions. We are happy to combine shipping on multiple item purchases. Thank you for visiting our page. 04-03 WE ARE NOW OFFERING FREE SHIPPING ON ORDERS OF 10 CARDS OR MORE PRICED AT $1.49 or More!! MESSAGE US TO SET UP SPECIAL LISTING FOR YOU TO TAKE ADVANTAGE OF THIS OFFER!!,Like new,,,,,,,,,-,$,,,,,,,-,Panini,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m57530260141/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m57530260141_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977112', 'https://u-mercari-images.mercdn.net/photos/m57530260141_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977112', 'https://u-mercari-images.mercdn.net/photos/m57530260141_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977112', 'https://u-mercari-images.mercdn.net/photos/m57530260141_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977112']",Fixed,2021 Contenders Yermin Mercedes RC Rookie Ticket Relic Patch SIGS RTJ-YM SIGS,$,$3.99,,,,Listing is for the above pictured card. Please check photos for overall condition or ask any questions before purchasing. You can find us on Facebook for more goodies including weekly live auctions. We are happy to combine shipping on multiple item purchases. Thank you for visiting our page. 04-03 WE ARE NOW OFFERING FREE SHIPPING ON ORDERS OF 10 CARDS OR MORE PRICED AT $1.49 or More!! MESSAGE US TO SET UP SPECIAL LISTING FOR YOU TO TAKE ADVANTAGE OF THIS OFFER!!,Like new,,,,,,,,,-,$,,,,,,,-,Panini,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m60639883947/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m60639883947_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977100', 'https://u-mercari-images.mercdn.net/photos/m60639883947_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977100', 'https://u-mercari-images.mercdn.net/photos/m60639883947_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977100', 'https://u-mercari-images.mercdn.net/photos/m60639883947_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977100']",Fixed,2021 Panini Absolute Braxton Garrett Rookie Threads #RT-BG SIGS Miami Marlins,$,$3.99,,,,Listing is for the above pictured card. Please check photos for overall condition or ask any questions before purchasing. You can find us on Facebook for more goodies including weekly live auctions. We are happy to combine shipping on multiple item purchases. Thank you for visiting our page. 04-03 WE ARE NOW OFFERING FREE SHIPPING ON ORDERS OF 10 CARDS OR MORE PRICED AT $1.49 or More!! MESSAGE US TO SET UP SPECIAL LISTING FOR YOU TO TAKE ADVANTAGE OF THIS OFFER!!,Like new,,,,,,,,,-,$,,,,,,,-,Panini,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m62359922201/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m62359922201_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977088', 'https://u-mercari-images.mercdn.net/photos/m62359922201_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977088', 'https://u-mercari-images.mercdn.net/photos/m62359922201_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977088', 'https://u-mercari-images.mercdn.net/photos/m62359922201_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740977088']",Fixed,2015 Topps Triple Threads Unity Relic Gold AUTOGRAPH Jason Rogers /75 SIGS,$,$7.99,,,,Listing is for the above pictured card. Please check photos for overall condition or ask any questions before purchasing. You can find us on Facebook for more goodies including weekly live auctions. We are happy to combine shipping on multiple item purchases. Thank you for visiting our page. 04-03 WE ARE NOW OFFERING FREE SHIPPING ON ORDERS OF 10 CARDS OR MORE PRICED AT $1.49 or More!! MESSAGE US TO SET UP SPECIAL LISTING FOR YOU TO TAKE ADVANTAGE OF THIS OFFER!!,Like new,,,,,,,,,-,$,,,,,,,-,Panini,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
