Website Name,Website URL,Product Link,Product Images,Selling Type,Product Title,Product Price Currency,Product Price,Current Bid Price,Current Bid Currency,Current Bid Count,Description,Condition,Condition Id,Condition Descriptors,Condition Values,Condition Additional Info,Product Availibility status,Product Availibility Quantity,Product Sold Quantity,Product Remaining Quantity,Shipping Cost,Shipping Currency,Shipping Service Code,Shipping Carrier Code,Shipping Type,Additional Shipping Cost Per Unit,Additional Shipping Cost Currency,Shipping Cost Type,Estimated Arrival,Brand,Category,Updated,Auction Id,Bid Count,Certified Seller,Favorited Count,Highest Bidder,Listing Id,Integer Id,Is Owner,Listing Type,Lot String,Slug,Starting Price,Starting Price Currency,Is Closed,User Bid Status,User Max Bid,Status,ReturnTerms returns Accepted,ReturnTerms refund Method,ReturnTerms return Shipping Cost Payer,ReturnTerms return Period Value,ReturnTerms return Period Unit,Payment Methods,Quantity Used For Estimate,Min Estimated Delivery Date,Max Estimated Delivery Date,Buying Options,Minimum Price to Bid,Minimum Price Currency,Unique Bidder Count
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m94808348550/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m94808348550_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1737261651', 'https://u-mercari-images.mercdn.net/photos/m94808348550_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1737261651', 'https://u-mercari-images.mercdn.net/photos/m94808348550_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1737261651', 'https://u-mercari-images.mercdn.net/photos/m94808348550_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1737261651']",Fixed,Oscar Piastri Formula 1 Chrome 2024 Camber,$,$3.61,,,,"Oscar Piastri Camber Topps Formula 1 Chrome 2024 2024 Topps Chrome F1, Formula 1 trading cards, F1 collectibles, F1 racing cards, Limited edition F1 cards, F1 driver cards, Max Verstappen, Lewis Hamilton, Charles Leclerc, F1 rookie cards, F1 autograph cards, Chrome finish, Premium trading cards, Rare F1 cards, Topps F1 cards, F1 memorabilia, F1 parallel cards, High-quality trading cards, F1 inserts, F1 chrome parallels, Sports card collection, F1 card set, Collectible F1 cards, 2024 F1 release, F1 card chase, F1 drivers, F1 team cards, F1 car cards, Formula 1 autographs, Rare inserts, F1 fans, F1 card investment, Racing card collection.",Like new,,,,,,,,,-,$,,,,,,,-,Topps,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m31045621451/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m31045621451_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740417245', 'https://u-mercari-images.mercdn.net/photos/m31045621451_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740417245', 'https://u-mercari-images.mercdn.net/photos/m31045621451_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740417245', 'https://u-mercari-images.mercdn.net/photos/m31045621451_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740417245']",Fixed,Collin Cabre 2017 Panini Torque Driver Signatures Auto DS-CC,$,$5.00,,,,Collin Cabre 2017 Panini Torque Driver Signatures Auto DS-CC,Good,,,,,,,,,-,$,,,,,,,-,Panini,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m16865981158/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m16865981158_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740416288', 'https://u-mercari-images.mercdn.net/photos/m16865981158_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740416288', 'https://u-mercari-images.mercdn.net/photos/m16865981158_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740416288', 'https://u-mercari-images.mercdn.net/photos/m16865981158_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740416288']",Fixed,Clayton Smith 2022 Leaf Draft Rookie RC Auto Gold,$,$3.52,,,,"This Clayton Smith 2022 Leaf Draft Rookie RC Auto Gold sports trading card is a must-have for any football fan. With an autograph format of label or sticker, this ungraded card is near mint or better in card condition. The card is made from card stock material and is an original, not a licensed reprint. It features a gold parallel/variety and has an autograph authentication from Leaf. The card number is BA-CS2 and it was manufactured in the United States in 2022. This trading card is a great addition to any sports memorabilia collection and is perfect for autograph collectors, especially those who are fans of Clayton Smith. This card is standard sized and is a rookie with a set of 2022 Leaf Draft. The card's features include Clayton Smith's autograph, player/athlete, sport, season, language, and manufacturer. Get your hands on this unique card now!",Good,,,,,,,,,-,$,,,,,,,-,The Unbranded Brand,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m94752420596/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m94752420596_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740415325', 'https://u-mercari-images.mercdn.net/photos/m94752420596_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740415325', 'https://u-mercari-images.mercdn.net/photos/m94752420596_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740415325', 'https://u-mercari-images.mercdn.net/photos/m94752420596_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740415325']",Fixed,Cameron Hayley 2018 Certified Racing Fresh Faces Signatures #FFS-CH Auto # /249,$,$5.00,,,,Cameron Hayley 2018 Certified Racing Fresh Faces Signatures #FFS-CH Auto # /249,Good,,,,,,,,,-,$,,,,,,,-,-,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m75223911123/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m75223911123_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740409662', 'https://u-mercari-images.mercdn.net/photos/m75223911123_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740409662', 'https://u-mercari-images.mercdn.net/photos/m75223911123_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740409662', 'https://u-mercari-images.mercdn.net/photos/m75223911123_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740409662']",Fixed,Vintage 2007 VALVOLINE RACING NHRA 15 Drivers Racing Cards in SEALED PACK,$,$15.02,,,,2007 Valvoline racing NHRA 15 drivers in this unopened sealed pack. Very nice excellent condition. Please see pictures for further details.,New,,,,,,,,,-,$,,,,,,,-,Valvoline,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m37464506877/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m37464506877_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740402777', 'https://u-mercari-images.mercdn.net/photos/m37464506877_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740402777', 'https://u-mercari-images.mercdn.net/photos/m37464506877_3.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740402777']",Fixed,Ryan Blaney #12 Advance Auto Parts 1/64 NASCAR Authentics 2023 Wave 10 Diecast,$,$10.53,,,,Get your hands on this limited edition Ryan Blaney #12 Advance Auto Parts 1/64 NASCAR Authentics 2023 Wave 10 Diecast car! This unopened box is a must-have for any NASCAR fan or diecast car collector. The car features intricate details and is made of high-quality diecast material. The car is part of the Nascar Authentics series and is officially licensed by NASCAR. This 1:64 scale model is a perfect replica of the 2023 NASCAR racecar driven by Ryan Blaney. The car comes from the renowned Lionel brand and is sure to be a valuable addition to your collection. Don't miss out on this opportunity to own a piece of NASCAR history!,New,,,,,,,,,-,$,,,,,,,-,Lionel,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m24164996732/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m24164996732_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740402172', 'https://u-mercari-images.mercdn.net/photos/m24164996732_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740402172', 'https://u-mercari-images.mercdn.net/photos/m24164996732_3.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740402172']",Fixed,2023 NASCAR AUTHENTICS WAVE 8 DENNY HAMLIN INTERSTATE BATTERIES 1/64,$,$9.72,,,,"This is a rare and highly sought-after 2023 NASCAR Authentics Wave 8 Denny Hamlin Interstate Batteries 1/64 diecast model. It features the talented Toyota driver and NASCAR organization member, Denny Hamlin, and is made of high-quality materials that guarantee durability and authenticity. This model is perfect for collectors and fans of the sport alike, and is sure to be a valuable addition to any collection. The scale of this model is 1:64, making it a great size for display on a shelf or desk. Don't miss your chance to own this amazing piece of NASCAR history!",New,,,,,,,,,-,$,,,,,,,-,Lionel,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m45750041146/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m45750041146_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401770', 'https://u-mercari-images.mercdn.net/photos/m45750041146_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401770', 'https://u-mercari-images.mercdn.net/photos/m45750041146_3.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401770', 'https://u-mercari-images.mercdn.net/photos/m45750041146_4.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401770', 'https://u-mercari-images.mercdn.net/photos/m45750041146_5.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401770', 'https://u-mercari-images.mercdn.net/photos/m45750041146_6.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401770']",Fixed,"Dale Earnhardt Jr Winners Circle 2008 NASCAR Action Figure 88 Amp Energy 6"" NIP",$,$8.65,,,,"It was new, and package has never been opened, but does have some discoloration on the package",New,,,,,,,,,-,$,,,,,,,-,Winner's Circle,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m83523781403/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m83523781403_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401562', 'https://u-mercari-images.mercdn.net/photos/m83523781403_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401562', 'https://u-mercari-images.mercdn.net/photos/m83523781403_3.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401562']",Fixed,NASCAR AUTHENTICS.. 2023 WAVE 08.. WILLIAM BYRON.. VALVOLINE CAR #24. VHTF,$,$9.72,,,,"This limited edition NASCAR AUTHENTICS diecast model features William Byron's Chevrolet Camaro in the 2023 Wave 08 design. The 1:64 scale model is an advertising specimen for Valvoline and comes in an unopened box. It is a perfect addition to any NASCAR or diecast car collection, and is recommended for ages 3 and up. The model is made in China and is part of the Nascar Authentics series. It is a great gift for fans of William Byron or NASCAR.",New,,,,,,,,,-,$,,,,,,,-,Lionel,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCARI,https://www.mercari.com/,https://www.mercari.com/us/item/m37038877519/?ref=search_results,"['https://u-mercari-images.mercdn.net/photos/m37038877519_1.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401512', 'https://u-mercari-images.mercdn.net/photos/m37038877519_2.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401512', 'https://u-mercari-images.mercdn.net/photos/m37038877519_3.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401512', 'https://u-mercari-images.mercdn.net/photos/m37038877519_4.jpg?width=512&height=512&format=pjpg&auto=webp&fit=crop&_=1740401512']",Fixed,Vintage Dale Earnhardt NASCAR Racing Sticker Sheets New 24 Stickers,$,$3.28,,,,Shrink wrap is peeling open on the front but never used or taken out of package. 6 stickers per sheet and there are 4 sheets so 24 total,New,,,,,,,,,-,$,,,,,,,-,-,['-'],-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
